nuclear_recoil_energy,qf,qf_err
0.48018018018018016,8.697174248664492,0.48272966987243393
0.6702702702702702,9.13975049249124,0.4877373855807807
0.8603603603603603,9.483693397705101,0.4942456262685564
1.0504504504504506,9.768031830251081,0.5002198291254416
1.2405405405405405,10.012005468658955,0.5053797689450263
1.4306306306306307,10.226648509810657,0.5097734374193177
1.6207207207207208,10.41892305372298,0.5135063877574062
1.810810810810811,10.593523860530054,0.5166812474588358
2.000900900900901,10.753776567902527,0.5193853003784472
2.1909909909909913,10.902128375725363,0.5216900814747731
2.381081081081081,11.04043560010429,0.5236537326813107
2.571171171171171,11.170141727382916,0.5253236182268601
2.7612612612612613,11.292392678429703,0.5267385728573597
2.9513513513513514,11.408114216615228,0.5279306946298039
3.1414414414414416,11.518065562863365,0.5289267382044827
3.3315315315315317,11.622877522526403,0.5297491902697136
3.521621621621622,11.723080222554296,0.5304171008580276
3.711711711711712,11.819123695229335,0.5309467294455725
3.901801801801802,11.911393423129763,0.5313520507403773
4.091891891891891,12.000222262699577,0.531645153804071
4.281981981981982,12.085899718067353,0.5318365595927688
4.472072072072072,12.168679244701613,0.5319354756474208
4.662162162162161,12.248784066862438,0.5319500019825263
4.852252252252252,12.3264118591425,0.5318872987816246
5.042342342342342,12.401738549413952,0.5317537239648207
5.232432432432432,12.474921434757054,0.5315549468094307
5.422522522522522,12.5461017547707,0.5312960423953559
5.612612612612613,12.615406832343625,0.5309815705887431
5.802702702702702,12.682951866684022,0.5306156424732524
5.992792792792793,12.74884144456244,0.5302019765264561
6.182882882882883,12.813170821529802,0.5297439463676259
6.372972972972972,12.876027014076117,0.5292446215356872
6.563063063063063,12.93748973539753,0.5287068024770427
6.753153153153153,12.997632201023636,0.5281330506916984
6.943243243243243,13.056521825534212,0.5275257148161465
7.133333333333333,13.114220827650028,0.5268869532785363
7.3234234234234235,13.17078675785571,0.526218754047683
7.513513513513513,13.226272960213475,0.5255229519105793
7.703603603603604,13.280728978024968,0.5248012436372473
7.8936936936936934,13.334200911378202,0.5240552013339208
8.083783783783783,13.386731733301227,0.5232862842368728
8.273873873873873,13.438361570171738,0.5224958491578207
8.463963963963964,13.48912795114609,0.5216851597625318
8.654054054054054,13.539066030647659,0.5208553948331733
8.844144144144144,13.588208787348606,0.5200076556451165
9.034234234234233,13.636587202578287,0.5191429725687424
9.224324324324323,13.684230420672371,0.5182623109907496
9.414414414414415,13.731165893421435,0.5173665766388691
9.604504504504504,13.777419510486597,0.5164566203774186
9.794594594594594,13.82301571739196,0.515533242538126
9.984684684684684,13.867977622496507,0.5145971968369629
10.174774774774775,13.912327094164539,0.5136491939228094
10.364864864864865,13.9560848491945,0.5126899046023272
10.554954954954955,13.999270533444106,0.5117199627694529
10.745045045045044,14.041902795461736,0.5107399680774645
10.935135135135134,14.083999353848691,0.5097504883747277
11.125225225225226,14.12557705898006,0.5087520619340005
11.315315315315315,14.16665194965055,0.5077451994897793
11.505405405405405,14.207239305134717,0.5067303861090249
11.695495495495495,14.24735369310688,0.5057080829063789
11.885585585585586,14.287009013808646,0.504678728622288
12.075675675675676,14.326218540814233,0.5036427410754936
12.265765765765765,14.36499495870601,0.5026005185006763
12.455855855855855,14.403350397934643,0.5015524407857104
12.645945945945945,14.441296467120305,0.5004988706110396
12.836036036036036,14.47884428301097,0.49944015450746626
13.026126126126126,14.51600449830586,0.4983766238332876
13.216216216216216,14.55278732752161,0.4973085956813428
13.406306306306305,14.589202571066462,0.49623637372031126
13.596396396396397,14.625259637668645,0.49516024897752153
13.786486486486487,14.660967565295417,0.4940805005653779
13.976576576576576,14.696335040680841,0.49299739635910633
14.166666666666666,14.731370417574375,0.491911193627649
14.356756756756756,14.766081733809495,0.4908221396221393
14.546846846846847,14.80047672728291,0.4897304721255722
14.736936936936937,14.834562850928124,0.4886364199658395
14.927027027027027,14.868347286757183,0.48754020349644733
15.117117117117116,14.901836959041068,0.4864420350460552
15.307207207207208,14.935038546692182,0.48534211933870175
15.497297297297298,14.967958494903867,0.4842406538895574
15.687387387387387,15.000603026103564,0.4831378293745132
15.877477477477477,15.032978150264793,0.48203382997861155
16.06756756756757,15.06508967462555,0.4809288337219648
16.25765765765766,15.096943212851075,0.4798230127676142
16.447747747747748,15.128544193681044,0.47871653371040246
16.63783783783784,15.159897869094735,0.4776095578492381
16.82792792792793,15.191009322026856,0.4765022414432778
17.01801801801802,15.221883473662585,0.4753947359541062
17.20810810810811,15.25252509034038,0.47428718827360505
17.398198198198198,15.28293879008686,0.47317974093943604
17.58828828828829,15.313129048807424,0.4720725323386148
17.77837837837838,15.343100206155727,0.4709656968985083
17.96846846846847,15.372856471096949,0.4698593652710983
18.15855855855856,15.40240192719302,0.46875366450170297
18.34864864864865,15.431740537615038,0.4676487181946474
18.53873873873874,15.460876149909817,0.46654464666583273
18.72882882882883,15.489812500528306,0.4654415670897194
18.91891891891892,15.518553219134523,0.464339593636641
19.10900900900901,15.547101832702255,0.46323883760654105
19.299099099099102,15.575461769420968,0.4621394075501897
19.48918918918919,15.603636362409878,0.46104140939064386
19.67927927927928,15.631628853261025,0.4599449465349732
19.86936936936937,15.659442395417946,0.4588501199797843
20.05945945945946,15.687080057396033,0.45775702841405597
20.249549549549553,15.71454482585645,0.45666576831620276
20.43963963963964,15.741839608543371,0.45557643404403514
20.629729729729732,15.76896723708598,0.4544891179238437
20.81981981981982,15.795930469677158,0.45340391033411187
21.00990990990991,15.822731993637014,0.45232089978242485
21.200000000000003,15.849374427859836,0.451240172983546
