day_centers,livetime_efficiency_crystal2,counts_crystal2,event_rate_crystal2,event_rate_error_crystal2,livetime_efficiency_crystal3,counts_crystal3,event_rate_crystal3,event_rate_error_crystal3,livetime_efficiency_crystal4,counts_crystal4,event_rate_crystal4,event_rate_error_crystal4,livetime_efficiency_crystal6,counts_crystal6,event_rate_crystal6,event_rate_error_crystal6,livetime_efficiency_crystal7,counts_crystal7,event_rate_crystal7,event_rate_error_crystal7,residual_crystal2,residual_error_crystal2,residual_crystal3,residual_error_crystal3,residual_crystal4,residual_error_crystal4,residual_crystal6,residual_error_crystal6,residual_crystal7,residual_error_crystal7,mean_residual,mean_residual_error
1222.5,1.0,929.0,3.5851501713762564,0.11762496161330252,1.0,929.0,3.5366269333140536,0.11603296581352024,1.0,1617.0,3.204448424101193,0.07968898147120937,1.0,1081.0,3.0143358718865425,0.09168088457386343,1.0,1078.0,3.0534880896615135,0.09300083544273705,0.17971168991543607,0.11762496161330252,-0.022686299618345007,0.11603296581352024,0.0666341407680342,0.07968898147120937,0.09022771898306736,0.09168088457386343,-0.009588040753823801,0.09300083544273705,0.05834064534585455,0.04308852725000491
1237.5,0.9888881172839507,844.0,3.293721889050065,0.1133745829946167,0.9888881172839507,860.0,3.310738116702734,0.11289523275302003,0.9888881172839507,1582.0,3.17031625095456,0.07970752926739816,0.9888881172839507,1044.0,2.9438744765820353,0.09111062774661544,0.9888881172839507,1119.0,3.205238846986226,0.09581761451488054,-0.10734269168786259,0.1133745829946167,-0.24267321723882063,0.11289523275302003,0.03911703038703207,0.07970752926739816,0.023304139125703838,0.09111062774661544,0.1459726639753769,0.09581761451488054,-0.004654325213692096,0.04291242503228231
1252.5,0.9877654320987653,868.0,3.3912322948856874,0.11510592435855498,0.9877654320987653,873.0,3.3646039946372115,0.11387459210493828,0.9877654320987653,1546.0,3.1016938729558055,0.0788849559500848,0.9877654320987653,1089.0,3.0742558220206706,0.09315926733395972,0.9877654320987653,1062.0,3.045426782446886,0.09345141988627877,-0.0054661273710654434,0.11510592435855498,-0.18292797699241747,0.11387459210493828,-0.022922179559212275,0.0788849559500848,0.1572168554655451,0.09315926733395972,-0.010039925590764387,0.09345141988627877,-0.0022782170097270316,0.04291326546985472
1267.5,0.9944452160493827,891.0,3.457709306846287,0.11583762025180791,1.0,974.0,3.7079382487060153,0.11881000507607788,1.0,1569.0,3.109325650844015,0.07849730341280886,1.0,1092.0,3.045009039870587,0.09214616540775371,1.0,1090.0,3.0874786806410484,0.09351703275861152,0.06536938766793376,0.11583762025180791,0.1662634253642481,0.11881000507607788,-0.008738489610022881,0.07849730341280886,0.13149511990188323,0.09214616540775371,0.03580115277816098,0.09351703275861152,0.0644939946101634,0.04304211109578319
1282.5,0.9833317901234567,860.0,3.375126145597885,0.11509084631482773,0.9833317901234567,938.0,3.63141844111856,0.11857001518763009,0.9833317901234567,1567.0,3.1580004156770145,0.07977699704054272,0.9833317901234567,1070.0,3.034238020035843,0.09275936289105392,0.9833317901234567,1072.0,3.0879636198790203,0.09431369990827622,-0.01286284553452921,0.11509084631482773,0.09557886492048207,0.11857001518763009,0.046457540791562835,0.07977699704054272,0.1242429332795929,0.09275936289105392,0.04006514507955261,0.09431369990827622,0.06023917439054976,0.04333952909562498
1297.5,0.8910462962962963,789.0,3.4171840576084924,0.12165497391722445,0.9944436728395061,950.0,3.636779349707808,0.1179927028897222,0.9944436728395061,1531.0,3.050972322396261,0.07797415418659977,0.9944436728395061,1077.0,3.0199618888864936,0.09202241163744757,0.9944436728395061,1060.0,3.0192783012223843,0.09273639584018091,0.033538493983181095,0.12165497391722445,0.10675342310207903,0.1179927028897222,-0.05407935112470197,0.07797415418659977,0.11347952441821585,0.09202241163744757,-0.024851089118348213,0.09273639584018091,0.021459644329191004,0.04310352119196171
1312.5,0.0,0.0,,,0.9944444444444444,895.0,3.426226307839234,0.1145261147674202,0.9944444444444444,1613.0,3.214379188488029,0.08003499531923601,0.9944444444444444,1065.0,2.9863109713262093,0.09150824492709327,0.9944444444444444,1032.0,2.9395214992357195,0.09150330745742617,,,-0.09800727196701242,0.1145261147674202,0.11578920905181,0.08003499531923601,0.08333531290868024,0.09150824492709327,-0.10084862522402993,0.09150330745742617,0.018062643862826598,0.046067345254929816
1327.5,0.0,0.0,,,1.0,904.0,3.4414539803185193,0.11446105676694562,1.0,1586.0,3.143014966372599,0.07892141397066274,1.0,1020.0,2.8442392130659333,0.08905658424393988,1.0,1076.0,3.0478229911649253,0.09291452374391759,,,-0.07700826913653147,0.11446105676694562,0.05085770699826453,0.07892141397066274,-0.05523566794765156,0.08905658424393988,0.01120245619734428,0.09291452374391759,-0.007058384358834389,0.04570082561526277
1342.5,0.0,0.0,,,0.9942175925925926,880.0,3.369572184602848,0.11358825517096033,0.9942175925925926,1536.0,3.0616323498079927,0.0781191358023733,0.9942175925925926,1016.0,2.8495626660671465,0.08939873184643994,0.9942175925925926,1095.0,3.1196806916225053,0.09427642062821344,,,-0.14313947262766646,0.11358825517096033,-0.024120652378825547,0.0781191358023733,-0.04641728508845988,0.08939873184643994,0.08680020469706218,0.09427642062821344,-0.02314918952531618,0.045690977879789124
1357.5,0.0,0.0,,,0.9888888888888888,913.0,3.5147692348957538,0.1163218839902363,0.9888888888888888,1493.0,2.9919585773799264,0.07743292639607145,0.9888888888888888,1030.0,2.904394966415642,0.09049760025215346,0.9888888888888888,1060.0,3.036238183003361,0.09325731446818766,,,0.007787702425728238,0.1163218839902363,-0.08741814002010484,0.07743292639607145,0.011904172737571272,0.09049760025215346,0.00708833089730021,0.09325731446818766,-0.024563168034686004,0.045749781553995415
1372.5,0.0747391975308642,59.0,3.04645816623508,0.3966150710107827,0.9833325617283951,922.0,3.569472468506326,0.11755431524156795,0.9833325617283951,1512.0,3.047155636069273,0.07836438708355964,0.9833325617283951,1007.0,2.8555843818624775,0.08998710137039413,0.9833325617283951,1042.0,3.0015443722671566,0.09298457459162383,-0.31558050840958085,0.3966150710107827,0.06820085667544529,0.11755431524156795,-0.02587229782706446,0.07836438708355964,-0.03342295698236075,0.08998710137039413,-0.02388413623283281,0.09298457459162383,-0.017003588379065186,0.045609704729099816
1387.5,0.9888873456790124,903.0,3.5239729698255897,0.11727047746983786,0.9944436728395061,911.0,3.487479986930329,0.115545366797669,0.9944436728395061,1549.0,3.0868426697529774,0.07843118668247165,0.9944436728395061,1006.0,2.820874336322946,0.08893746558463264,0.9944436728395061,1095.0,3.1189714526778403,0.09425498750230005,0.16623401646109315,0.11727047746983786,-0.008101652043533303,0.115545366797669,0.020136471052874416,0.07843118668247165,-0.06465518556437244,0.08893746558463264,0.09725511281485666,0.09425498750230005,0.03191658620943316,0.042672491313816174
1402.5,1.0,851.0,3.284136486373729,0.1125787488380062,1.0,899.0,3.4224193897194124,0.11414407732489158,1.0,1560.0,3.091490130858294,0.07827184396177075,1.0,989.0,2.7577966487472625,0.08769283160962753,1.0,1055.0,2.9883394569507393,0.09200336234309445,-0.06930984998059486,0.1125787488380062,-0.06749197454829003,0.11414407732489158,0.031079054998777167,0.07827184396177075,-0.1242606338355694,0.08769283160962753,-0.029673778350146396,0.09200336234309445,-0.04451090098359563,0.041993920852210584
1417.5,0.9907669753086419,867.0,3.377063392989074,0.11469108582427485,0.9963225308641975,879.0,3.358632293922394,0.11328385565457388,0.9963225308641975,1608.0,3.1983748288332343,0.07976021880332008,0.9963225308641975,1022.0,2.860334946182037,0.08947288563878181,0.9963225308641975,1029.0,2.925451433851359,0.09119797712612893,0.02790261252508719,0.11469108582427485,-0.12562825059027327,0.11328385565457388,0.14423268341719897,0.07976021880332008,-0.01825561868761172,0.08947288563878181,-0.08886765503745009,0.09119797712612893,0.003664669652917639,0.0423985368225673
1432.5,0.9944444444444444,852.0,3.306364326886378,0.1132741753679526,1.0,852.0,3.2434942380878082,0.1111202816164209,1.0,1580.0,3.1311246197154516,0.07877198862872639,1.0,1093.0,3.0477975096873178,0.09218834722063267,1.0,1067.0,3.022330047930274,0.09252512472492484,-0.038517918157617625,0.1132741753679526,-0.2351347045939507,0.1111202816164209,0.08322561726147804,0.07877198862872639,0.17266819319181925,0.09218834722063267,0.011696248608652926,0.09252512472492484,0.023534408798673606,0.042464561761638535
1447.5,0.9651720679012346,836.0,3.3426674336663442,0.11560857058805514,0.9762847222222223,856.0,3.3378806780357895,0.11408641287964034,0.9762847222222223,1465.0,2.973749606752488,0.07769366081493607,0.9762847222222223,1016.0,2.9019048125124094,0.09104085102846356,0.9762847222222223,1076.0,3.121858738327341,0.09517154333054119,0.0020567419441754886,0.11560857058805514,-0.13513564964226354,0.11408641287964034,-0.06793164947090835,0.07769366081493607,0.030231323815835598,0.09104085102846356,0.114901468734256,0.09517154333054119,-0.009390470171681948,0.042703502450393976
1462.5,0.9722206790123455,868.0,3.4454544173118875,0.11694634311487637,0.9777762345679012,904.0,3.519674398549241,0.11706262917867732,0.9777762345679012,1523.0,3.0867658875001607,0.07909585781648726,0.9777762345679012,1037.0,2.957367031147203,0.09183661100794031,0.9777762345679012,1027.0,2.975147048121956,0.09283745235011344,0.10910833311091395,0.11694634311487637,0.05225192444229698,0.11706262917867732,0.051277358170065845,0.07909585781648726,0.0891439952428077,0.09183661100794031,-0.02814235857919556,0.09283745235011344,0.05049051761896606,0.04301212676515928
1477.5,0.9209097222222221,792.0,3.3189427518937933,0.11793349537450297,0.9709143518518518,861.0,3.3759481409605745,0.11505200485722468,0.9709143518518518,1460.0,2.979992705900372,0.0779899735706299,0.9709143518518518,1031.0,2.9610360332675865,0.09221771560337415,0.9709143518518518,1007.0,2.9378256563951126,0.0925787438920456,-0.01314563617984632,0.11793349537450297,-0.08589902110147696,0.11505200485722468,-0.049327751086584826,0.0779899735706299,0.09625811778952098,0.09221771560337415,-0.061804464982083474,0.0925787438920456,-0.02094120069724291,0.04279140815828752
1492.5,0.9888888888888889,873.0,3.4068921392464104,0.11530582895359048,1.0,924.0,3.517592342714947,0.1157202922033402,1.0,1460.0,2.893317686572506,0.07572158464027116,1.0,1053.0,2.9362587170180663,0.09048573813877561,1.0,1068.0,3.0251625971785687,0.09256847217388278,0.07905456858913418,0.11530582895359048,0.0613021657911883,0.1157202922033402,-0.12985899974904935,0.07572158464027116,0.0749206295583611,0.09048573813877561,0.029183269341456874,0.09256847217388278,0.0007667487797375732,0.04214006801623761
1507.5,1.0,874.0,3.372896931951397,0.11408994060133215,1.0,919.0,3.49855775211584,0.11540677146411868,1.0,1509.0,2.9904221842725422,0.07698176886144764,1.0,1041.0,2.9027970792172906,0.08996867254490981,1.0,1056.0,2.9911720061990343,0.09204695550467025,0.04930333110994978,0.11408994060133215,0.04780644294647107,0.11540677146411868,-0.02663469146266184,0.07698176886144764,0.0448935648662645,0.08996867254490981,-0.0011649373533888507,0.09204695550467025,0.014747875305400806,0.04217420470376907
1522.5,1.0,862.0,3.3265871342587006,0.1133040074293666,1.0,961.0,3.6584483131483374,0.11801446171446252,1.0,1582.0,3.1350880686011675,0.07882182855059275,1.0,1032.0,2.8777008508667086,0.08957891473010719,1.0,1056.0,2.9911720061990343,0.09204695550467025,0.007230685307979101,0.1133040074293666,0.21321795895434326,0.11801446171446252,0.1241273742919784,0.07882182855059275,0.02322668995750421,0.08957891473010719,0.002469117159340506,0.09204695550467025,0.07055397837587833,0.04251283860440889
1537.5,0.9888888888888888,853.0,3.3288419184160234,0.11397737644853498,1.0,904.0,3.4414539803185193,0.11446105676694562,1.0,1510.0,2.9924039087154,0.07700727218129967,1.0,1009.0,2.8135660450818882,0.08857507546759935,1.0,1067.0,3.022330047930274,0.09252512472492484,0.013715831796086153,0.11397737644853498,0.0017268681771840377,0.11446105676694562,-0.012483912538816977,0.07700727218129967,-0.03748394887847173,0.08857507546759935,0.03725296026359981,0.09252512472492484,-0.0023732780407082735,0.0420254466801531
