day_centers,background_crystal2,background_crystal3,background_crystal4,background_crystal6,background_crystal7
1009.5,3.4684578075711747,3.6457706905209646,3.2356604267668563,2.975143977210915,3.1184454887301514
1010.5,3.4681575385677106,3.6453521834636886,3.2351815676631905,2.974900288371715,3.1181792637877566
1011.5,3.4678573163152726,3.6449338057967284,3.234702918713723,2.9746566452090093,3.117913106418841
1012.5,3.4675571407150367,3.6445155573480483,3.2342244794579083,2.9744130475883703,3.117647016472309
1013.5,3.4672570116687855,3.64409743794614,3.23374624943724,2.9741694953761604,3.117380993797826
1014.5,3.466956929078898,3.6436794474200087,3.2332682281952456,2.973925988439527,3.117115038245814
1015.5,3.4666568928483534,3.6432615855991832,3.232790415277464,2.973682526646394,3.116849149667452
1016.5,3.466356902880726,3.6428438523137063,3.2323128102314462,2.973439109865468,3.1165833279146664
1017.5,3.466056959080174,3.642426247394132,3.2318354126067357,2.9731957379662206,3.1163175728401256
1018.5,3.4657570613514457,3.6420087706715267,3.2313582219548604,2.97295241081889,3.1160518842972422
1019.5,3.465457209599871,3.641591421977464,3.2308812378293217,2.9727091282944773,3.1157862621401633
1020.5,3.465157403731355,3.641174201144025,3.230404459785582,2.972465890264739,3.115520706223769
1021.5,3.464857643652381,3.6407571080037897,3.229927887381059,2.9722226966021847,3.115255216403663
1022.5,3.4645579292699997,3.6403401423898436,3.2294515201751035,2.971979547180071,3.1149897925361767
1023.5,3.464258260491831,3.6399233041357686,3.228975357729001,2.9717364418723964,3.1147244344783576
1024.5,3.4639586372260562,3.639506593075643,3.228499399605956,2.971493380553899,3.1144591420879713
1025.5,3.4636590593814174,3.6390900090440397,3.2280236453710764,2.9712503631000518,3.1141939152234888
1026.5,3.463359526867211,3.6386735518760207,3.2275480945913717,2.9710073893870557,3.1139287537440956
1027.5,3.463060039593291,3.6382572214071396,3.227072746835736,2.970764459291834,3.113663657509671
1028.5,3.4627605974700515,3.637841017473437,3.226597601674942,2.9705215726920366,3.113398626380799
1029.5,3.4624612004084394,3.637424939911435,3.226122658681625,2.970278729466025,3.113133660218756
1030.5,3.4621618483199414,3.6370089885581423,3.2256479174302766,2.9700359294928735,3.112868758885507
1031.5,3.4618625411165804,3.636593163251043,3.225173377497237,2.969793172652365,3.1126039222437063
1032.5,3.4615632787109156,3.636177463828103,3.2246990384606753,2.969550458824984,3.112339150156689
1033.5,3.4612640610160366,3.6357618901277626,3.2242248999005922,2.9693077878919154,3.1120744424884688
1034.5,3.460964887945563,3.635346441988932,3.223750961398797,2.969065159735039,3.111809799103734
1035.5,3.4606657594136374,3.6349311192509983,3.2232772225389064,2.968822574236924,3.1115452198678426
1036.5,3.460366675334922,3.634515921753813,3.222803682906332,2.968580031280824,3.1112807046468216
1037.5,3.4600676356245983,3.6341008493376963,3.2223303420882674,2.968337530750678,3.1110162533073584
1038.5,3.459768640198363,3.633685901843432,3.2218571996736847,2.9680950725311024,3.1107518657168014
1039.5,3.459469688972423,3.633271079112267,3.221384255253319,2.9678526565073855,3.110487541743152
1040.5,3.4591707818634916,3.632856380985907,3.22091150841966,2.967610282565487,3.110223281255065
1041.5,3.4588719187887875,3.6324418073065177,3.220438958766942,2.9673679505920303,3.1099590841218414
1042.5,3.458573099666032,3.6320273579167206,3.2199666058911367,2.9671256604743044,3.109694950213428
1043.5,3.4582743244134417,3.631613032659589,3.2194944493899444,2.9668834121002505,3.1094308794004086
1044.5,3.4579755929497287,3.6311988313786494,3.2190224888627745,2.966641205358467,3.109166871554007
1045.5,3.457676905194099,3.6307847539178777,3.2185507239107527,2.9663990401382,3.1089029265460772
1046.5,3.4573782610662436,3.6303708001216988,3.218079154136694,2.9661569163293438,3.108639044249103
1047.5,3.4570796604863387,3.6299569698349794,3.217607779145108,2.9659148338224313,3.108375224536195
1048.5,3.456781103375047,3.629543262903033,3.2171365985421816,2.965672792508634,3.108111467281083
1049.5,3.456482589653505,3.6291296791716126,3.2166656119357695,2.9654307922797596,3.107847772358119
1050.5,3.4561841192433262,3.6287162184869137,3.2161948189353904,2.9651888330282414,3.107584139642266
1051.5,3.455885692066599,3.6283028806955637,3.2157242191522104,2.9649469146471454,3.1073205690090995
1052.5,3.4555873080458803,3.6278896656446307,3.2152538121990433,2.9647050370301526,3.1070570603348036
1053.5,3.455288967104192,3.6274765731816134,3.21478359769033,2.9644632000715685,3.1067936134961647
1054.5,3.4549906691650225,3.6270636031544417,3.2143135752421412,2.9642214036663113,3.1065302283705707
1055.5,3.4546924141523174,3.626650755411476,3.2138437444721597,2.96397964770991,3.106266904836008
1056.5,3.454394201990484,3.6262380298015047,3.213374104999677,2.9637379320985007,3.1060036427710553
1057.5,3.454096032604381,3.625825426173739,3.212904656445582,2.9634962567288254,3.105740442054883
1058.5,3.4537979059193185,3.625412944377815,3.21243539843235,2.963254621498222,3.1054773025672455
1059.5,3.453499821861061,3.625000584263793,3.21196633058404,2.9630130263046306,3.1052142241884835
1060.5,3.453201780355812,3.6245883456821493,3.211497452526282,2.9627714710465805,3.1049512067995164
1061.5,3.4529037813302215,3.624176228483779,3.211028763886267,2.9625299556231894,3.104688250281844
1062.5,3.452605824711378,3.6237642325199952,3.2105602642927433,2.962288479934163,3.104425354517532
1063.5,3.4523079104268097,3.6233523576425206,3.2100919533760024,2.9620470438797866,3.1041625193892264
1064.5,3.4520100384044796,3.6229406037034964,3.2096238307678755,2.9618056473609276,3.103899744780131
1065.5,3.451712208572778,3.622528970555467,3.2091558961017217,2.9615642902790262,3.1036370305740175
1066.5,3.451414420860527,3.6221174580513913,3.2086881490124215,2.961322972536092,3.10337437665522
1067.5,3.4511166751969773,3.6217060660446307,3.208220589136368,2.9610816940347076,3.1031117829086257
1068.5,3.4508189715117985,3.621294794388955,3.2077532161114566,2.960840454678014,3.102849249219679
1069.5,3.4505213097350835,3.62088364293853,3.207286029577083,2.9605992543697206,3.1025867754743737
1070.5,3.450223689797342,3.6204726115479335,3.2068190291741243,2.9603580930140887,3.102324361559249
1071.5,3.4499261116295004,3.6200617000721325,3.206352214544943,2.9601169705159376,3.1020620073613956
1072.5,3.4496285751628966,3.619650908366497,3.2058855853333728,2.9598758867806336,3.101799712768437
1073.5,3.4493310803292774,3.6192402362867915,3.2054191411847066,2.9596348417140956,3.101537477668541
1074.5,3.449033627060799,3.6188296836891727,3.2049528817456974,2.9593938352227833,3.101275301950409
1075.5,3.44873621529002,3.6184192504301937,3.204486806664545,2.9591528672137,3.101013185503274
1076.5,3.4484388449499015,3.618008936366794,3.2040209155908888,2.9589119375943835,3.1007511282168996
1077.5,3.4481415159738082,3.6175987413563035,3.203555208175798,2.95867104627291,3.1004891299815713
1078.5,3.4478442282954935,3.6171886652564407,3.203089684071771,2.958430193157883,3.100227190688105
1079.5,3.4475469818491136,3.6167787079253055,3.2026243429327197,2.9581893781584365,3.099965310227828
1080.5,3.447249776569209,3.6163688692213842,3.2021591844139636,2.9579486011842304,3.0997034884925925
1081.5,3.4469526123907146,3.6159591490035456,3.201694208172227,2.957707862145442,3.0994417253747604
1082.5,3.4466554892489505,3.615549547131036,3.2012294138656254,2.9574671609527723,3.099180020767206
1083.5,3.4463584070796185,3.615140063463483,3.2007648011536602,2.9572264975174325,3.09891837456331
1084.5,3.446061365818806,3.6147306978608906,3.2003003696972137,2.9569858717511495,3.098656786656962
1085.5,3.4457643654029773,3.6143214501836343,3.1998361191585394,2.956745283566159,3.0983952569425504
1086.5,3.4454674057689747,3.613912320292469,3.19937204920125,2.956504732875202,3.0981337853149675
1087.5,3.4451704868540123,3.6135033080485157,3.1989081594903204,2.9562642195915223,3.0978723716695984
1088.5,3.444873608595679,3.6130944133132714,3.198444449692071,2.956023743628862,3.0976110159023253
1089.5,3.4445767709319326,3.6126856359485973,3.1979809194741655,2.955783304901465,3.0973497179095153
1090.5,3.444279973801098,3.612276975816723,3.1975175685056025,2.9555429033240634,3.097088477588034
1091.5,3.443983217141862,3.6118684327802444,3.1970543964567044,2.955302538811884,3.096827294835222
1092.5,3.4436865008932793,3.61146000670212,3.196591402999121,2.9550622112806395,3.096566169548909
1093.5,3.44338982499476,3.6110516974456703,3.196128587805808,2.9548219206465283,3.0963051016274044
1094.5,3.4430931893860737,3.6106435048745795,3.1956659505510308,2.95458166682623,3.0960440909694906
1095.5,3.4427965940073464,3.610235428852886,3.195203490910352,2.9543414497369045,3.095783137474429
1096.5,3.442500038799054,3.60982746924499,3.1947412085606293,2.954101269296187,3.095522241041951
1097.5,3.4422035237020276,3.609419625915645,3.1942791031800026,2.9538611254221867,3.095261401572258
1098.5,3.4419070486574443,3.60901189872996,3.1938171744478905,2.9536210180334823,3.095000618966015
1099.5,3.441610613606827,3.6086042875533977,3.1933554220449842,2.9533809470491184,3.094739893124354
1100.5,3.441314218492044,3.60819679225177,3.1928938456532387,2.95314091238861,3.09447922394887
1101.5,3.4410178632553077,3.6077894126912398,3.192432444955866,2.9529009139719276,3.094218611341608
1102.5,3.4407215478391637,3.6073821487383206,3.1919712196373315,2.952660951719505,3.093958055205077
1103.5,3.4404252721865016,3.6069750002598666,3.1915101693833408,2.952421025552229,3.0936975554422386
1104.5,3.4401290362405446,3.606567967123085,3.191049293880841,2.9521811353914433,3.0934371119565
1105.5,3.4398328399448452,3.606161049195522,3.190588592818009,2.9519412811589416,3.0931767246517223
1106.5,3.439536683243293,3.6057542463450667,3.190128065884245,2.951701462776964,3.0929163934322093
1107.5,3.4392405660801026,3.6053475584399504,3.18966771277017,2.951461680168196,3.092656118202708
1108.5,3.4389444883998155,3.604940985348742,3.189207533167613,2.951221933255766,3.0923958988684057
1109.5,3.4386484501472987,3.6045345269403515,3.18874752676961,2.950982221963246,3.09213573533493
1110.5,3.4383524512677432,3.6041281830840224,3.1882876932703965,2.9507425462146406,3.091875627508342
1111.5,3.4380564917066563,3.603721953649334,3.187828032365396,2.9505029059343912,3.091615575295137
1112.5,3.4377605714098682,3.6033158385062007,3.187368543751223,2.9502633010473707,3.0913555786022386
1113.5,3.4374646903235244,3.6029098375248685,3.186909227125668,2.950023731478881,3.091095637337004
1114.5,3.4371688483940814,3.6025039505759135,3.186450082187697,2.9497841971546532,3.0908357514072087
1115.5,3.4368730455683116,3.602098177530241,3.1859911086374404,2.949544698000839,3.0905759207210592
1116.5,3.4365772817932965,3.601692518259087,3.1855323061761913,2.9493052339440133,3.0903161451871757
1117.5,3.4362815570164265,3.6012869726340107,3.1850736745063974,2.949065804911173,3.090056424714605
1118.5,3.4359858711853972,3.6008815405269,3.1846152133316536,2.948826410829726,3.0897967592128026
1119.5,3.435690224248208,3.6004762218099633,3.1841569223566983,2.948587051627499,3.0895371485916425
1120.5,3.435394616153163,3.6000710163557335,3.1836988012874077,2.948347727232728,3.089277592761408
1121.5,3.4350990468488654,3.5996659240370654,3.1832408498307854,2.9481084375740583,3.0890180916327936
1122.5,3.434803516284215,3.5992609447271335,3.18278306769496,2.9478691825805425,3.0887586451168976
1123.5,3.4345080244084123,3.598856078299428,3.1823254545891806,2.947629962181636,3.088499253125228
1124.5,3.4342125711709475,3.5984513246277587,3.1818680102238064,2.947390776307198,3.0882399155696882
1125.5,3.433917156521609,3.5980466835862517,3.1814107343103046,2.9471516248874847,3.08798063236259
1126.5,3.43362178041047,3.5976421550493467,3.1809536265612426,2.9469125078531517,3.0877214034166336
1127.5,3.433326442787899,3.5972377388917955,3.180496686690283,2.946673425135244,3.0874622286449225
